name,call_sites,max_args,distribution
func_00053B10,2,1,1 args x1
func_00057B0C,2,2,2 args x1; 1 args x1
func_00058690,2,3,3 args x2
func_00059328,2,1,1 args x2
func_000593B4,2,1,1 args x2
func_0005AFA4,2,2,1 args x1; 2 args x1
func_00059434,2,1,1 args x2
func_0005999C,2,1,1 args x2
func_00059990,2,1,1 args x2
func_0005BD48,2,1,1 args x1
func_0005C594,2,3,3 args x2
func_0005C574,2,3,3 args x2
func_00057B3C,2,1,1 args x2
func_00057C0C,2,2,2 args x2
func_0005846C,2,1,1 args x2
func_00057F84,2,1,1 args x2
func_00057D14,2,6,6 args x2
func_00016FA0,2,6,6 args x2
func_00059290,2,1,1 args x1
func_00063FA4,2,6,6 args x2
func_000611B0,2,1,1 args x1
func_00060CF8,2,4,4 args x2
func_000614EC,2,4,4 args x2
func_00061CAC,2,4,4 args x2
func_00062BE4,2,4,4 args x2
func_00061124,2,4,2 args x1; 4 args x1
func_0006228C,2,2,2 args x1
func_000615D4,2,3,3 args x2
func_000618AC,2,3,3 args x1
func_0005A18C,2,4,4 args x2
func_000633C0,2,3,3 args x1; 2 args x1
func_00063F14,2,2,1 args x1; 2 args x1
func_000643D8,2,3,3 args x1; 1 args x1
func_00064568,2,2,1 args x1; 2 args x1
func_000650FC,2,5,5 args x2
func_00065410,2,3,3 args x2
func_00065748,2,3,3 args x2
func_00066AB8,2,2,1 args x1; 2 args x1
func_00066E7C,2,2,1 args x1; 2 args x1
func_00066E58,2,1,1 args x1
func_00067300,2,8,8 args x2
func_00068948,2,3,3 args x2
func_00068D4C,2,1,1 args x1
func_00069894,2,2,2 args x2
func_00067F6C,2,4,4 args x1
func_000692D8,2,1,1 args x2
func_00069304,2,2,1 args x1; 2 args x1
func_00069448,2,2,2 args x2
func_000696A0,2,5,5 args x1; 2 args x1
func_000696B0,2,2,1 args x1; 2 args x1
func_000692A8,2,7,7 args x1; 2 args x1
func_00066FAC,2,8,8 args x2
func_00069E6C,2,2,1 args x1; 2 args x1
func_00069B14,2,3,3 args x2
func_00069AF8,2,5,5 args x2
func_0006DCB8,2,1,1 args x2
func_0006CDB8,2,3,3 args x1; 1 args x1
func_000000C0,1,1,1 args x1
func_00000344,1,3,3 args x1
func_00050CC4,1,1,1 args x1
func_00001CEC,1,1,1 args x1
func_00004CA0,1,3,3 args x1
func_00002C44,1,2,2 args x1
func_000034FC,1,3,3 args x1
func_0000264C,1,1,1 args x1
func_00002CBC,1,2,2 args x1
func_00032C2C,1,1,1 args x1
func_00002CFC,1,1,1 args x1
func_00002D78,1,1,1 args x1
func_00002640,1,2,2 args x1
func_00004120,1,3,3 args x1
func_000027F4,1,2,2 args x1
func_000027AC,1,2,2 args x1
func_00000260,1,4,4 args x1
func_000031F8,1,3,3 args x1
func_0000030C,1,1,1 args x1
func_00052C30,1,2,2 args x1
func_00002838,1,3,3 args x1
func_0000364C,1,1,1 args x1
func_000036C0,1,2,2 args x1
func_000035E4,1,5,5 args x1
func_000040F0,1,1,1 args x1
func_000035BC,1,4,4 args x1
func_0000360C,1,2,2 args x1
func_00002F58,1,2,2 args x1
func_000030AC,1,2,2 args x1
func_000483E4,1,1,1 args x1
func_00003640,1,3,3 args x1
func_00053730,1,1,1 args x1
func_00003AF8,1,2,2 args x1
func_00038E10,1,3,3 args x1
func_000390E4,1,4,4 args x1
func_00039128,1,5,5 args x1
func_000000F8,1,5,5 args x1
func_00004990,1,5,5 args x1
func_00004A64,1,5,5 args x1
func_0000466C,1,4,4 args x1
func_00004EDC,1,2,2 args x1
func_00017FAC,1,5,5 args x1
func_00051FF0,1,1,1 args x1
func_0001CCA8,1,2,2 args x1
func_00005514,1,2,2 args x1
func_0006E24C,1,1,1 args x1
func_0006E32C,1,2,2 args x1
func_0006E374,1,2,2 args x1
func_0006E29C,1,2,2 args x1
func_0006E3F0,1,2,2 args x1
func_0006E3E8,1,1,1 args x1
func_0006E3E0,1,1,1 args x1
func_00005C6C,1,2,2 args x1
func_00007A84,1,1,1 args x1
func_0006E204,1,3,3 args x1
func_00007DE4,1,2,2 args x1
func_0000D4DC,1,2,2 args x1
func_00010030,1,1,1 args x1
func_0001B6DC,1,1,1 args x1
func_0000EBEC,1,2,2 args x1
func_0000B104,1,1,1 args x1
func_00011804,1,5,5 args x1
func_0000CE80,1,1,1 args x1
